iteration,total,bc,data,f,error_l2
26499,2.336221768928226e-05,9.596744348527864e-05,1.7815462172166008e-07,4.4866344978800043e-05,0.03432596102356911
26599,3.123878559563309e-05,0.00010452161950524896,9.507011782261543e-07,6.284266419243068e-05,0.033758897334337234
26699,3.0310038710013032e-05,0.0001044824966811575,1.1135832664876943e-06,5.9051009884569794e-05,0.03331604599952698
26799,4.51249215984717e-05,0.00013713448424823582,5.570850134972716e-06,5.478367529576644e-05,0.034417591989040375
26899,3.327949161757715e-05,0.00010547084093559533,2.4154137463483494e-06,5.269460962153971e-05,0.03354346752166748
26999,3.243011815357022e-05,9.484757174504921e-05,1.4603843965232954e-06,6.221317744348198e-05,0.032635048031806946
27099,2.5464745704084635e-05,8.19418128230609e-05,1.0997653134836582e-06,4.579211963573471e-05,0.032302819192409515
27199,2.5571351216058247e-05,7.748601638013497e-05,7.769771741550358e-07,5.148764466866851e-05,0.03214101865887642
27299,2.657630648172926e-05,7.460911729140207e-05,1.0866508546314435e-06,5.3775645938003436e-05,0.032342854887247086
27399,2.7747611966333352e-05,9.407565812580287e-05,1.624533524591243e-06,4.4667223846772686e-05,0.03253195062279701
27499,2.6773526769829914e-05,7.361473399214447e-05,1.4746001397725195e-06,5.181087180972099e-05,0.03182961791753769
27599,2.841869900294114e-05,8.570383215555921e-05,1.1767455134759075e-06,5.573198723141104e-05,0.03177572786808014
27699,2.861186658265069e-05,7.075711619108915e-05,1.6876678046173765e-06,5.808088826597668e-05,0.03105701133608818
27799,1.7889262380776927e-05,5.6696175306569785e-05,4.383415443953709e-07,3.7488429370569065e-05,0.030712442472577095
27899,4.363367406767793e-05,0.0001291903026867658,3.907833161065355e-06,6.789446342736483e-05,0.030423451215028763
27999,1.6054331354098395e-05,4.888940020464361e-05,2.680520481135318e-07,3.5799152101390064e-05,0.030604761093854904
28099,2.9089518648106605e-05,9.667466656537727e-05,2.885863523260923e-06,3.955471038352698e-05,0.030204828828573227
28199,1.5967427316354588e-05,5.1525614253478125e-05,2.1547459994053497e-07,3.615111927501857e-05,0.029898839071393013
28299,1.627005622140132e-05,4.904156958218664e-05,3.7518989870477526e-07,3.6449608160182834e-05,0.03010387532413006
28399,1.786699976946693e-05,5.549908019020222e-05,6.859721111140971e-07,3.71628011635039e-05,0.030097506940364838
28499,1.4464783816947602e-05,4.3260122765786946e-05,1.5615033532867528e-07,3.4214172046631575e-05,0.02950681932270527
28599,2.5650320822023787e-05,7.115254265954718e-05,3.0434973723458825e-06,3.6504945455817506e-05,0.029934365302324295
28699,1.4221468518371694e-05,4.225859447615221e-05,2.894584554269386e-07,3.2783515052869916e-05,0.02922462299466133
28799,2.450514330121223e-05,7.980611553648487e-05,2.2643741885985946e-06,3.62591672455892e-05,0.0296174306422472
28899,1.806514228519518e-05,5.3478459449252114e-05,1.0160566716876929e-06,3.563381324056536e-05,0.02891647443175316
28999,1.4684886991744861e-05,4.418877506395802e-05,2.929660922745825e-07,3.363079667906277e-05,0.028777742758393288
29099,3.102444316027686e-05,9.497578139416873e-05,3.113822458544746e-06,4.6571745770052075e-05,0.02821303904056549
29199,1.5231089491862804e-05,4.6492037654388696e-05,6.50145636882371e-07,3.110291072516702e-05,0.028048953041434288
29299,1.886537211248651e-05,5.423274342319928e-05,8.807526796772436e-07,3.950075915781781e-05,0.027923358604311943
29399,1.322313164564548e-05,3.892013774020597e-05,3.1336361416833824e-07,3.0058090487727895e-05,0.027634913101792336
29499,1.7879781808005646e-05,5.03522387589328e-05,8.625741543255572e-07,3.763351560337469e-05,0.027789734303951263
29599,1.1771468052756973e-05,3.459556683083065e-05,8.931832695679987e-08,2.8829776056227274e-05,0.02746577374637127
29699,1.3035696611041203e-05,3.633653977885842e-05,3.074043206652277e-07,3.0545405024895445e-05,0.02735542319715023
29799,1.3700767340196762e-05,3.780911356443539e-05,6.825767968621221e-07,2.878381565096788e-05,0.027098502963781357
29899,1.5233127669489477e-05,4.4110285671195015e-05,7.505212238356762e-07,3.1015431886771694e-05,0.02710750140249729
29999,1.1625955266936217e-05,3.379824920557439e-05,1.5173506540122617e-07,2.747975850070361e-05,0.0268118754029274
30099,2.639422928041313e-05,7.263614679686725e-05,2.3256450276676333e-06,4.459126648725942e-05,0.027142522856593132
30199,1.1326973435643595e-05,3.263079634052701e-05,1.2920969538754434e-07,2.6482681278139353e-05,0.026262732222676277
30299,1.179101127490867e-05,3.692001337185502e-05,1.1800231192182764e-07,2.6758218155009672e-05,0.026408948004245758
30399,2.10041762329638e-05,4.689615161623806e-05,9.578396884535323e-07,4.7266621550079435e-05,0.026213133707642555
30499,1.684817107161507e-05,5.032534681959078e-05,6.836306170043827e-07,3.400782588869333e-05,0.026088397949934006
30599,1.5737097783130594e-05,4.4883181544719264e-05,6.863448902549862e-07,3.221008228138089e-05,0.02598087675869465
30699,1.5314424672396854e-05,4.8154612159123644e-05,7.902851848484715e-07,2.847344148904085e-05,0.02601006254553795
30799,1.1847898349515162e-05,3.2119925890583545e-05,2.2204523020263878e-07,2.7262980438536033e-05,0.02527172490954399
30899,1.1657125469355378e-05,3.3534943213453516e-05,2.82130713458173e-07,2.5581783120287582e-05,0.025166017934679985
30999,1.7907810615724884e-05,5.372859595809132e-05,1.2296108025111607e-06,3.103741255472414e-05,0.024846645072102547
31099,1.07897731140838e-05,3.020642907358706e-05,1.57218167373685e-07,2.462544580339454e-05,0.024715078994631767
31199,1.1173318853252567e-05,3.385272793821059e-05,1.7645635352891986e-07,2.4405046133324504e-05,0.024449897930026054
31299,1.0372276847192552e-05,2.7993581170449033e-05,1.3210599547619495e-07,2.411811328784097e-05,0.024424398317933083
31399,9.876859621726908e-06,2.7190035325475037e-05,1.0375609349466686e-07,2.2886579245096073e-05,0.024405501782894135
31499,9.731246791488957e-06,2.6627700208337046e-05,8.618829383522097e-08,2.268422940687742e-05,0.02417691797018051
31599,1.1794086276495364e-05,3.431351433391683e-05,2.6428793375998794e-07,2.555759419919923e-05,0.02423560805618763
31699,9.460796718485653e-06,2.617802965687588e-05,1.0989648302484056e-07,2.1725920305470936e-05,0.023971697315573692
31799,1.0446964552102145e-05,2.7527084967005067e-05,2.467385229465435e-07,2.3322631022892892e-05,0.023683341220021248
31899,9.90485932561569e-06,2.8055746952304617e-05,1.4788150792810484e-07,2.2215323042473756e-05,0.02354925125837326
31999,1.2795298061973881e-05,3.761052357731387e-05,3.5618489846456214e-07,2.680312354641501e-05,0.023267699405550957
32099,8.698309102328494e-06,2.366314765822608e-05,7.119121647747306e-08,2.0371349819470197e-05,0.0233107041567564
32199,8.509071449225303e-06,2.3299351596506312e-05,6.508717831366084e-08,2.0103138012927957e-05,0.023160351440310478
32299,9.303010301664472e-06,2.525342279113829e-05,2.796326441512065e-07,2.0116522136959247e-05,0.023152465000748634
32399,1.351991704723332e-05,3.2383166399085894e-05,4.893353207080509e-07,2.9993578209541738e-05,0.02283020317554474
32499,8.652921678731218e-06,2.329998096683994e-05,1.3366937423597847e-07,1.9923309082514606e-05,0.022794611752033234
32599,8.156465810316149e-06,2.2139676730148494e-05,5.7560594513006436e-08,1.9101451471215114e-05,0.02255745604634285
32699,8.945510671765078e-06,2.4289291104651056e-05,1.8361841114256094e-07,1.9867695300490595e-05,0.02239392139017582
32799,1.198131030832883e-05,3.73240836779587e-05,9.166694212581206e-07,1.9075838281423785e-05,0.022412927821278572
32899,7.866338819439989e-06,2.0974353901692666e-05,6.017879883302157e-08,1.8391861885902472e-05,0.022213777527213097
32999,8.13270435173763e-06,2.1236859538475983e-05,1.2916549962938007e-07,1.8639500922290608e-05,0.022123683243989944
33099,7.578866643598303e-06,2.02598785108421e-05,5.152756088477872e-08,1.779431477189064e-05,0.02198236808180809
33199,7.905569873400964e-06,2.0658630091929808e-05,9.078766538550553e-08,1.840025288402103e-05,0.021908899769186974
33299,7.71199120208621e-06,2.089561166940257e-05,6.535057650580711e-08,1.793457704479806e-05,0.021666130051016808
33399,1.1523447028594092e-05,3.452894452493638e-05,8.492405072502152e-07,1.9198247173335403e-05,0.02157420851290226
33499,8.477508345094975e-06,2.2021064069122076e-05,2.7393500090511225e-07,1.8286835256731138e-05,0.021639805287122726
33599,7.162142082961509e-06,1.9160619558533654e-05,5.541923897567358e-08,1.6784666513558477e-05,0.02140514738857746
33699,8.827955753076822e-06,2.4207140086218715e-05,3.558430989869521e-07,1.7982003555516712e-05,0.021183356642723083
33799,1.0423929779790342e-05,2.99110706691863e-05,2.803527650030446e-07,2.1892981749260798e-05,0.02157335914671421
33899,7.83220548328245e-06,1.9882849301211536e-05,1.547191601503073e-07,1.7744423530530185e-05,0.02117796428501606
33999,6.873609436297556e-06,1.8103948605130427e-05,6.54008545097895e-08,1.5966821592883207e-05,0.02104753442108631
34099,6.696918717352673e-06,1.7763886717148125e-05,4.219711158270911e-08,1.5676960174459964e-05,0.02091551572084427
34199,6.69527526042657e-06,1.7711547116050497e-05,5.674402459021621e-08,1.556833740323782e-05,0.020824434235692024
34299,6.7880232563766185e-06,1.7851414668257348e-05,8.502101422891428e-08,1.5606867236783728e-05,0.020799927413463593
34399,6.847241365903756e-06,1.856935523392167e-05,1.1440798175499367e-07,1.5300724044209346e-05,0.020586250349879265
34499,6.391433544195024e-06,1.6979292922769673e-05,4.2964217072949396e-08,1.4940658729756251e-05,0.020533837378025055
34599,6.3215479713107925e-06,1.6763422536314465e-05,4.214105331357132e-08,1.4768445907975547e-05,0.02044014446437359
34699,6.209341336216312e-06,1.6389521988458e-05,3.6327055141782694e-08,1.4591956642107107e-05,0.02036881074309349
34799,6.158209544082638e-06,1.6226598745561205e-05,3.6846529383183224e-08,1.4427918358705938e-05,0.020294249057769775
34899,6.107237368269125e-06,1.606552723387722e-05,3.570632145510899e-08,1.4283521522884257e-05,0.020192625001072884
34999,6.0419206420192495e-06,1.5855101082706824e-05,3.510312041044017e-08,1.4107636161497794e-05,0.020129626616835594
35099,5.984803465253208e-06,1.5703799363109283e-05,3.505224199784607e-08,1.395698927808553e-05,0.02005426213145256
35199,5.950681043032091e-06,1.5620511476299725e-05,3.705931916897498e-08,1.3877664969186299e-05,0.019951608031988144
35299,5.844776751473546e-06,1.5291581803467125e-05,3.471841480973126e-08,1.3669490726897493e-05,0.019907884299755096
35399,5.938092272117501e-06,1.5693423847551458e-05,5.902466426732644e-08,1.3611975191452075e-05,0.019846636801958084
35499,6.8427962105488405e-06,1.8664533854462206e-05,1.7064034807390271e-07,1.4612009181291796e-05,0.019632985815405846
35599,5.684286861651344e-06,1.4811653272772674e-05,3.2447321274275964e-08,1.3246618436824065e-05,0.019689274951815605
35699,5.638139100483386e-06,1.469179642299423e-05,3.207428989071559e-08,1.3112492524669506e-05,0.01962599717080593
35799,5.6031817621260416e-06,1.4539857147610746e-05,3.388275970905852e-08,1.3016457160119899e-05,0.019565684720873833
35899,5.527921530301683e-06,1.4379147614818066e-05,3.1241945919191494e-08,1.28679985209601e-05,0.019484693184494972
35999,5.611059805232799e-06,1.4461256796494126e-05,4.1113047188900964e-08,1.3010567272431217e-05,0.01947047747671604
36099,5.425202743936097e-06,1.406140381732257e-05,3.046007179818844e-08,1.2612636055564508e-05,0.0193697027862072
36199,5.377912657422712e-06,1.3921873687650077e-05,3.008927507153203e-08,1.2493905160226859e-05,0.019305849447846413
36299,5.333931312634377e-06,1.37912784339278e-05,2.9711777926877403e-08,1.2377935490803793e-05,0.01925342157483101
36399,5.2886121011397336e-06,1.3655999282491393e-05,2.94170892090051e-08,1.2264533324923832e-05,0.0191949550062418
36499,5.244542535365326e-06,1.3525839676731266e-05,2.906323892659657e-08,1.2154455362178851e-05,0.01913990080356598
36599,5.202666670811595e-06,1.340064136456931e-05,2.8764867820996187e-08,1.204982527269749e-05,0.019090311601758003
36699,5.160427917871857e-06,1.3279649465403054e-05,2.843733604152021e-08,1.1942279343202244e-05,0.01903420314192772
36799,5.11994403495919e-06,1.3161145034246147e-05,2.8128608775546127e-08,1.1841059858852532e-05,0.018984457477927208
36899,5.0807643674488645e-06,1.3047210813965648e-05,2.7826530413221917e-08,1.174294993688818e-05,0.018936268985271454
36999,5.042539669375401e-06,1.2935674931213725e-05,2.7539069691329132e-08,1.1647563042060938e-05,0.018888602033257484
37099,5.00563464811421e-06,1.2827485988964327e-05,2.7279478231889698e-08,1.155554400611436e-05,0.018843401223421097
37199,4.970077043253696e-06,1.2724091902782675e-05,2.701027135287859e-08,1.146685826824978e-05,0.018800124526023865
37299,4.93582183480612e-06,1.2624605915334541e-05,2.674121901691251e-08,1.1381595868442673e-05,0.01875849813222885
37399,4.90304682898568e-06,1.2529618288681377e-05,2.6512452677707188e-08,1.1299744073767215e-05,0.018718644976615906
37499,4.871594228461618e-06,1.2438776138878893e-05,2.6272227060530895e-08,1.1221405657124706e-05,0.0186806358397007
37599,4.841563168156426e-06,1.2352204066701233e-05,2.604417836948869e-08,1.114659335144097e-05,0.01864456757903099
37699,4.812877250515157e-06,1.226907716045389e-05,2.5834147265868523e-08,1.1075322618125938e-05,0.018609924241900444
37799,4.78563879369176e-06,1.2190680536150467e-05,2.5620099819434472e-08,1.1007672583218664e-05,0.018577467650175095
37899,4.759955572808394e-06,1.2116518519178499e-05,2.544648758373569e-08,1.0943757843051571e-05,0.018546897917985916
37999,4.735691163659794e-06,1.2046756637573708e-05,2.5265771697036143e-08,1.0883517461479641e-05,0.01851801946759224
38099,4.712956979346927e-06,1.198130030388711e-05,2.5111782875342215e-08,1.0827017831616104e-05,0.018491091206669807
38199,4.691702997661196e-06,1.1920408724108711e-05,2.4961787303823257e-08,1.0774202564789448e-05,0.018465984612703323
38299,4.671960596169811e-06,1.1864175576192793e-05,2.4808523235719804e-08,1.0725219908636063e-05,0.018442733213305473
38399,4.653746145777404e-06,1.1812365301011596e-05,2.4681494181777452e-08,1.0679928891477175e-05,0.01842128299176693
38499,4.63706646769424e-06,1.1765243471018039e-05,2.455515080157511e-08,1.063845593307633e-05,0.018401779234409332
38599,4.6218992793001235e-06,1.1722366252797656e-05,2.4453692404335925e-08,1.0600696441542823e-05,0.018384020775556564
38699,4.607930804922944e-06,1.1681902833515778e-05,2.4333026260592305e-08,1.056656583386939e-05,0.0183674618601799
38799,4.595490736392094e-06,1.1645955964922905e-05,2.4248143049021564e-08,1.053597588906996e-05,0.018352851271629333
38899,4.584490852721501e-06,1.1614176401053555e-05,2.4157211342412666e-08,1.0509093044674955e-05,0.018339935690164566
38999,4.574903414322762e-06,1.1586536857066676e-05,2.4088883776585135e-08,1.048560534400167e-05,0.018328819423913956
39099,4.56673569715349e-06,1.1563256521185394e-05,2.4024590317139882e-08,1.0465567356732208e-05,0.018319332972168922
39199,4.559895387501456e-06,1.154325764218811e-05,2.3980419427971356e-08,1.0448887223901693e-05,0.018311388790607452
39299,4.554311544779921e-06,1.1527384231158067e-05,2.393239029174765e-08,1.043526117427973e-05,0.01830500178039074
39399,4.549950972432271e-06,1.151497690443648e-05,2.3894262568546765e-08,1.0424615538795479e-05,0.018299954012036324
39499,4.546707714325748e-06,1.1505619113449939e-05,2.388417286169897e-08,1.0416621989861596e-05,0.018296141177415848
39599,4.544398507277947e-06,1.1499017091409769e-05,2.3861385756163145e-08,1.0411040420876816e-05,0.01829354837536812
39699,4.542996975942515e-06,1.1495083526824601e-05,2.3853747421753724e-08,1.040755432768492e-05,0.018291933462023735
39799,4.5422934817906935e-06,1.1493240890558809e-05,2.3840572183075892e-08,1.0405859029560816e-05,0.018291128799319267
39899,4.5420692913467064e-06,1.1492537851154339e-05,2.3836561169332526e-08,1.0405341527075507e-05,0.018290912732481956
39999,4.5420570131682325e-06,1.1492590601847041e-05,2.383459651866815e-08,1.0405301509308629e-05,0.018290897831320763
