x,y,p,tv,av,rv,sv
 4.845000000E-02, 5.299999833E-02, 4.615681727E-03, 1.319678970E-02, 4.062434540E-05, 8.042389042E-05, 1.319618117E-02
 4.860000000E-02, 5.299999833E-02, 4.601021794E-03, 1.278471141E-02, 4.466779634E-05,-1.45E-05, 1.278431522E-02
 4.875000000E-02, 5.299999833E-02, 4.599319230E-03, 1.237575209E-02, 4.874882074E-05,-1.05E-04, 1.237489856E-02
 4.890000000E-02, 5.299999833E-02, 4.609634864E-03, 1.197177073E-02, 5.278319110E-05,-1.89E-04, 1.196983834E-02
 4.905000000E-02, 5.299999833E-02, 4.630787979E-03, 1.157448070E-02, 5.667990276E-05,-2.68E-04, 1.157090955E-02
 4.920000000E-02, 5.299999833E-02, 4.661446167E-03, 1.118547405E-02, 6.034482097E-05,-3.42E-04, 1.117977620E-02
 4.935000000E-02, 5.299999833E-02, 4.700168678E-03, 1.080622548E-02, 6.368438830E-05,-4.09E-04, 1.079799202E-02
 4.950000000E-02, 5.299999833E-02, 4.745435094E-03, 1.043808864E-02, 6.660734621E-05,-4.70E-04, 1.042699356E-02
 4.965000000E-02, 5.299999833E-02, 4.795719339E-03, 1.008233277E-02, 6.902716197E-05,-5.25E-04, 1.006813386E-02
 4.980000000E-02, 5.299999833E-02, 4.849558771E-03, 9.740135488E-03, 7.086501018E-05,-5.74E-04, 9.722672570E-03
 4.995000000E-02, 5.299999833E-02, 4.905602562E-03, 9.412573667E-03, 7.205328372E-05,-6.17E-04, 9.391764523E-03
 5.010000000E-02, 5.299999833E-02, 4.962590609E-03, 9.100652751E-03, 7.253804126E-05,-6.55E-04, 9.076487228E-03
 5.025000000E-02, 5.299999833E-02, 5.019369979E-03, 8.805296837E-03, 7.227812507E-05,-6.88E-04, 8.777829326E-03
 5.040000000E-02, 5.299999833E-02, 5.074937041E-03, 8.527338761E-03, 7.124556264E-05,-7.16E-04, 8.496679635E-03
 5.055000000E-02, 5.299999833E-02, 5.128426247E-03, 8.267544151E-03, 6.942691542E-05,-7.40E-04, 8.233850830E-03
 5.070000000E-02, 5.299999833E-02, 5.179091383E-03, 8.026602011E-03, 6.682318692E-05,-7.60E-04, 7.990069788E-03
 5.085000000E-02, 5.299999833E-02, 5.226339743E-03, 7.805117728E-03, 6.344680399E-05,-7.77E-04, 7.765970638E-03
 5.100000000E-02, 5.299999833E-02, 5.269775641E-03, 7.603633856E-03, 5.932215356E-05,-7.90E-04, 7.562116484E-03
 5.115000000E-02, 5.299999833E-02, 5.309150633E-03, 7.422623352E-03, 5.449349875E-05,-8.01E-04, 7.378993316E-03
 5.130000000E-02, 5.299999833E-02, 5.344119796E-03, 7.262485988E-03, 4.901580646E-05,-8.09E-04, 7.217007816E-03
 5.145000000E-02, 5.299999833E-02, 5.374496129E-03, 7.123566154E-03, 4.293903643E-05,-8.16E-04, 7.076506146E-03
 5.160000000E-02, 5.299999833E-02, 5.400480260E-03, 7.006150225E-03, 3.633811211E-05,-8.21E-04, 6.957773100E-03
 5.175000000E-02, 5.299999833E-02, 5.421663068E-03, 6.910466894E-03, 2.930804379E-05,-8.24E-04, 6.861031857E-03
 5.190000000E-02, 5.299999833E-02, 5.437723368E-03, 6.836698878E-03, 2.192248938E-05,-8.27E-04, 6.786457834E-03
 5.205000000E-02, 5.299999833E-02, 5.448893412E-03, 6.784979757E-03, 1.426490176E-05,-8.28E-04, 6.734179801E-03
 5.220000000E-02, 5.299999833E-02, 5.454986411E-03, 6.755396875E-03, 6.431585214E-06,-8.29E-04, 6.704281490E-03
 5.235000000E-02, 5.299999833E-02, 5.456362598E-03, 6.748000251E-03,-1.49E-06,-8.29E-04, 6.696807916E-03
 5.250000000E-02, 5.299999833E-02, 5.453381415E-03, 6.762798839E-03,-9.38E-06,-8.29E-04, 6.711765603E-03
 5.265000000E-02, 5.299999833E-02, 5.445507199E-03, 6.799758865E-03,-1.72E-05,-8.28E-04, 6.749124264E-03
 5.280000000E-02, 5.299999833E-02, 5.432574012E-03, 6.858808414E-03,-2.47E-05,-8.26E-04, 6.808816071E-03
 5.295000000E-02, 5.299999833E-02, 5.414654773E-03, 6.939833391E-03,-3.20E-05,-8.23E-04, 6.890730485E-03
 5.310000000E-02, 5.299999833E-02, 5.391760582E-03, 7.042674618E-03,-3.89E-05,-8.19E-04, 6.994713984E-03
 5.325000000E-02, 5.299999833E-02, 5.364247861E-03, 7.167127514E-03,-4.53E-05,-8.14E-04, 7.120568633E-03
 5.340000000E-02, 5.299999833E-02, 5.332227272E-03, 7.312933827E-03,-5.12E-05,-8.07E-04, 7.268040139E-03
 5.355000000E-02, 5.299999833E-02, 5.295678051E-03, 7.479782130E-03,-5.65E-05,-7.97E-04, 7.436817483E-03
 5.370000000E-02, 5.299999833E-02, 5.254865791E-03, 7.667308095E-03,-6.11E-05,-7.86E-04, 7.626533098E-03
 5.385000000E-02, 5.299999833E-02, 5.210029134E-03, 7.875078659E-03,-6.49E-05,-7.72E-04, 7.836745326E-03
 5.400000000E-02, 5.299999833E-02, 5.161458083E-03, 8.102595305E-03,-6.81E-05,-7.54E-04, 8.066940523E-03
 5.415000000E-02, 5.299999833E-02, 5.109651210E-03, 8.349298900E-03,-7.04E-05,-7.33E-04, 8.316536901E-03
 5.430000000E-02, 5.299999833E-02, 5.055247776E-03, 8.614550245E-03,-7.20E-05,-7.08E-04, 8.584864001E-03
 5.445000000E-02, 5.299999833E-02, 4.999014854E-03, 8.897636970E-03,-7.27E-05,-6.79E-04, 8.871169250E-03
 5.460000000E-02, 5.299999833E-02, 4.941857637E-03, 9.197781686E-03,-7.27E-05,-6.45E-04, 9.174626087E-03
 5.475000000E-02, 5.299999833E-02, 4.884822859E-03, 9.514118373E-03,-7.20E-05,-6.05E-04, 9.494310414E-03
 5.490000000E-02, 5.299999833E-02, 4.829096888E-03, 9.845702518E-03,-7.06E-05,-5.60E-04, 9.829211550E-03
 5.505000000E-02, 5.299999833E-02, 4.775958282E-03, 1.019152190E-02,-6.85E-05,-5.10E-04, 1.017824415E-02
 5.520000000E-02, 5.299999833E-02, 4.726785655E-03, 1.055046840E-02,-6.60E-05,-4.53E-04, 1.054022153E-02
 5.535000000E-02, 5.299999833E-02, 4.683069227E-03, 1.092134710E-02,-6.29E-05,-3.91E-04, 1.091386691E-02
 5.550000000E-02, 5.299999833E-02, 4.646338039E-03, 1.130288015E-02,-5.94E-05,-3.22E-04, 1.129781959E-02
 5.565000000E-02, 5.299999833E-02, 4.618083094E-03, 1.169369166E-02,-5.57E-05,-2.47E-04, 1.169062250E-02
 5.580000000E-02, 5.299999833E-02, 4.599713368E-03, 1.209228901E-02,-5.17E-05,-1.67E-04, 1.209070658E-02
 5.595000000E-02, 5.299999833E-02, 4.592528634E-03, 1.249706107E-02,-4.76E-05,-8.10E-05, 1.249639215E-02
 5.610000000E-02, 5.299999833E-02, 4.597646348E-03, 1.290627948E-02,-4.36E-05, 1.004982303E-05, 1.290589342E-02
 5.625000000E-02, 5.299999833E-02, 4.615923700E-03, 1.331805343E-02,-3.96E-05, 1.057223188E-04, 1.331727632E-02
 5.640000000E-02, 5.299999833E-02, 4.647892110E-03, 1.373032654E-02,-3.57E-05, 2.053547547E-04, 1.372845843E-02
 5.655000000E-02, 5.299999833E-02, 4.693703808E-03, 1.414087628E-02,-3.20E-05, 3.081752490E-04, 1.413721109E-02
 5.670000000E-02, 5.299999833E-02, 4.753068572E-03, 1.454726687E-02,-2.86E-05, 4.132799321E-04, 1.454111455E-02
 5.685000000E-02, 5.299999833E-02, 4.825222222E-03, 1.494685214E-02,-2.54E-05, 5.196424191E-04, 1.493756240E-02
 5.700000000E-02, 5.299999833E-02, 4.908912277E-03, 1.533678561E-02,-2.25E-05, 6.261262677E-04, 1.532377225E-02
 5.715000000E-02, 5.299999833E-02, 5.002395853E-03, 1.571399376E-02,-1.99E-05, 7.314890906E-04, 1.569675892E-02
 5.730000000E-02, 5.299999833E-02, 5.103438129E-03, 1.607520654E-02,-1.76E-05, 8.343989242E-04, 1.605336359E-02
 5.745000000E-02, 5.299999833E-02, 5.209348655E-03, 1.641700222E-02,-1.55E-05, 9.334578960E-04, 1.639029617E-02
 5.760000000E-02, 5.299999833E-02, 5.317078174E-03, 1.673582988E-02,-1.36E-05, 1.027223539E-03, 1.670415420E-02
 5.775000000E-02, 5.299999833E-02, 5.423316739E-03, 1.702808926E-02,-1.18E-05, 1.114243368E-03, 1.699149771E-02
 5.790000000E-02, 5.299999833E-02, 5.524620289E-03, 1.729022937E-02,-1.01E-05, 1.193096253E-03, 1.724894154E-02
 5.805000000E-02, 5.299999833E-02, 5.617546445E-03, 1.751882828E-02,-8.54E-06, 1.262426471E-03, 1.747322871E-02
 5.820000000E-02, 5.299999833E-02, 5.698844446E-03, 1.771071592E-02,-6.99E-06, 1.320989780E-03, 1.766134560E-02
 5.835000000E-02, 5.299999833E-02, 5.765505036E-03, 1.786309988E-02,-5.46E-06, 1.367707036E-03, 1.781063956E-02
 5.850000000E-02, 5.299999833E-02, 5.814175605E-03, 1.797366406E-02,-3.89E-06, 1.401694567E-03, 1.791891126E-02
 5.865000000E-02, 5.299999833E-02, 5.843539976E-03, 1.804066148E-02,-2.32E-06, 1.422182991E-03, 1.798451048E-02
 5.880000000E-02, 5.299999833E-02, 5.853706883E-03, 1.806304033E-02,-8.60E-07, 1.428807451E-03, 1.800643680E-02
 5.895000000E-02, 5.299999833E-02, 5.844180102E-03, 1.804047344E-02, 6.083111637E-07, 1.421580133E-03, 1.798436958E-02
 5.910000000E-02, 5.299999833E-02, 5.815330297E-03, 1.797331212E-02, 2.183136872E-06, 1.400500939E-03, 1.791865174E-02
 5.925000000E-02, 5.299999833E-02, 5.767116450E-03, 1.786263662E-02, 3.738918567E-06, 1.365960987E-03, 1.781030922E-02
 5.940000000E-02, 5.299999833E-02, 5.701042471E-03, 1.771021166E-02, 5.260301911E-06, 1.318746860E-03, 1.766100798E-02
 5.955000000E-02, 5.299999833E-02, 5.620473409E-03, 1.751837401E-02, 6.801714136E-06, 1.259755885E-03, 1.747296661E-02
 5.970000000E-02, 5.299999833E-02, 5.528370410E-03, 1.728994023E-02, 8.380431570E-06, 1.190082833E-03, 1.724886073E-02
 5.985000000E-02, 5.299999833E-02, 5.427974974E-03, 1.702808749E-02, 1.002940825E-05, 1.110980747E-03, 1.699171070E-02
 6.000000000E-02, 5.299999833E-02, 5.322727384E-03, 1.673625013E-02, 1.178724442E-05, 1.023814472E-03, 1.670478602E-02
 6.015000000E-02, 5.299999833E-02, 5.216059594E-03, 1.641799998E-02, 1.369580801E-05, 9.300147785E-04, 1.639149318E-02
 6.030000000E-02, 5.299999833E-02, 5.111253748E-03, 1.607693268E-02, 1.579652796E-05, 8.310343817E-04, 1.605526899E-02
 6.045000000E-02, 5.299999833E-02, 5.011332313E-03, 1.571660678E-02, 1.812615211E-05, 7.283175324E-04, 1.569952525E-02
 6.060000000E-02, 5.299999833E-02, 4.918963090E-03, 1.534046118E-02, 2.071404505E-05, 6.232642090E-04, 1.532757123E-02
 6.075000000E-02, 5.299999833E-02, 4.836350384E-03, 1.495174685E-02, 2.357965148E-05, 5.171975706E-04, 1.494254934E-02
 6.090000000E-02, 5.299999833E-02, 4.765206374E-03, 1.455353314E-02, 2.672747738E-05, 4.113542898E-04, 1.454744322E-02
 6.105000000E-02, 5.299999833E-02, 4.706760088E-03, 1.414867957E-02, 3.014498116E-05, 3.068678312E-04, 1.414505087E-02
 6.120000000E-02, 5.299999833E-02, 4.661747743E-03, 1.373981381E-02, 3.380441088E-05, 2.047527268E-04, 1.373796296E-02
 6.135000000E-02, 5.299999833E-02, 4.630436399E-03, 1.332936762E-02, 3.766344565E-05, 1.059039611E-04, 1.332859767E-02
 6.150000000E-02, 5.299999833E-02, 4.612662286E-03, 1.291957214E-02, 4.166482723E-05, 1.108756534E-05, 1.291919459E-02
 6.165000000E-02, 5.299999833E-02, 4.607884794E-03, 1.251245965E-02, 4.573814798E-05,-7.91E-05, 1.251181401E-02
 6.180000000E-02, 5.299999833E-02, 4.615240496E-03, 1.210991057E-02, 4.980257523E-05,-1.64E-04, 1.210838128E-02
 6.195000000E-02, 5.299999833E-02, 4.633614478E-03, 1.171365366E-02, 5.376986423E-05,-2.43E-04, 1.171068385E-02
 6.210000000E-02, 5.299999833E-02, 4.661716392E-03, 1.132527176E-02, 5.754797771E-05,-3.17E-04, 1.132037392E-02
 6.225000000E-02, 5.299999833E-02, 4.698150208E-03, 1.094622532E-02, 6.104439160E-05,-3.85E-04, 1.093898871E-02
 6.240000000E-02, 5.299999833E-02, 4.741441844E-03, 1.057787182E-02, 6.416856109E-05,-4.46E-04, 1.056796680E-02
 6.255000000E-02, 5.299999833E-02, 4.790082449E-03, 1.022146454E-02, 6.683437731E-05,-5.02E-04, 1.020864381E-02
 6.270000000E-02, 5.299999833E-02, 4.842605083E-03, 9.878146809E-03, 6.896243640E-05,-5.51E-04, 9.862243804E-03
 6.285000000E-02, 5.299999833E-02, 4.897652812E-03, 9.548978261E-03, 7.048237933E-05,-5.95E-04, 9.529903412E-03
 6.300000000E-02, 5.299999833E-02, 4.953971217E-03, 9.234942857E-03, 7.133685294E-05,-6.33E-04, 9.212678025E-03
 6.315000000E-02, 5.299999833E-02, 5.010405702E-03, 8.936918886E-03, 7.148190766E-05,-6.67E-04, 8.911509706E-03
 6.330000000E-02, 5.299999833E-02, 5.065937716E-03, 8.655700787E-03, 7.088568993E-05,-6.95E-04, 8.627248187E-03
 6.345000000E-02, 5.299999833E-02, 5.119684393E-03, 8.392024318E-03, 6.952990191E-05,-7.19E-04, 8.360675669E-03
 6.360000000E-02, 5.299999833E-02, 5.170905020E-03, 8.146526088E-03, 6.741025623E-05,-7.39E-04, 8.112465642E-03
 6.375000000E-02, 5.299999833E-02, 5.218982426E-03, 7.919772669E-03, 6.453478516E-05,-7.56E-04, 7.883212434E-03
 6.390000000E-02, 5.299999833E-02, 5.263439559E-03, 7.712259411E-03, 6.092207756E-05,-7.69E-04, 7.673430516E-03
 6.405000000E-02, 5.299999833E-02, 5.304024973E-03, 7.524406979E-03, 5.660564604E-05,-7.80E-04, 7.483551870E-03
 6.420000000E-02, 5.299999833E-02, 5.340470843E-03, 7.356586266E-03, 5.163407194E-05,-7.88E-04, 7.313952366E-03
 6.435000000E-02, 5.299999833E-02, 5.372550815E-03, 7.209095315E-03, 4.605364463E-05,-7.95E-04, 7.164929498E-03
 6.450000000E-02, 5.299999833E-02, 5.400413736E-03, 7.082178058E-03, 3.992731091E-05,-7.99E-04, 7.036723046E-03
 6.465000000E-02, 5.299999833E-02, 5.423773676E-03, 6.976040615E-03, 3.334197167E-05,-8.03E-04, 6.929531147E-03
 6.480000000E-02, 5.299999833E-02, 5.442255437E-03, 6.890837854E-03, 2.636883755E-05,-8.05E-04, 6.843498333E-03
 6.495000000E-02, 5.299999833E-02, 5.456054295E-03, 6.826683813E-03, 1.907847935E-05,-8.07E-04, 6.778730218E-03
 6.510000000E-02, 5.299999833E-02, 5.465168336E-03, 6.783662814E-03, 1.156101484E-05,-8.08E-04, 6.735304479E-03
 6.525000000E-02, 5.299999833E-02, 5.469558943E-03, 6.761825187E-03, 3.904609034E-06,-8.09E-04, 6.713265412E-03
 6.540000000E-02, 5.299999833E-02, 5.469665276E-03, 6.761194303E-03,-3.80E-06,-8.09E-04, 6.712631199E-03
 6.555000000E-02, 5.299999833E-02, 5.465465488E-03, 6.781765096E-03,-1.15E-05,-8.08E-04, 6.733396487E-03
 6.570000000E-02, 5.299999833E-02, 5.456531724E-03, 6.823504337E-03,-1.90E-05,-8.07E-04, 6.775532594E-03
 6.585000000E-02, 5.299999833E-02, 5.442927313E-03, 6.886352359E-03,-2.63E-05,-8.05E-04, 6.838985258E-03
 6.600000000E-02, 5.299999833E-02, 5.424655727E-03, 6.970215849E-03,-3.33E-05,-8.03E-04, 6.923667314E-03
 6.615000000E-02, 5.299999833E-02, 5.401501693E-03, 7.074972965E-03,-3.99E-05,-8.00E-04, 7.029464865E-03
 6.630000000E-02, 5.299999833E-02, 5.373832825E-03, 7.200462294E-03,-4.60E-05,-7.95E-04, 7.156226589E-03
 6.645000000E-02, 5.299999833E-02, 5.341958984E-03, 7.346471867E-03,-5.17E-05,-7.88E-04, 7.303748453E-03
 6.660000000E-02, 5.299999833E-02, 5.305705092E-03, 7.512753743E-03,-5.67E-05,-7.80E-04, 7.471786837E-03
 6.675000000E-02, 5.299999833E-02, 5.265284953E-03, 7.699007682E-03,-6.10E-05,-7.70E-04, 7.660042370E-03
 6.690000000E-02, 5.299999833E-02, 5.220988029E-03, 7.904861907E-03,-6.47E-05,-7.57E-04, 7.868138757E-03
 6.705000000E-02, 5.299999833E-02, 5.173050465E-03, 8.129896786E-03,-6.76E-05,-7.40E-04, 8.095645801E-03
 6.720000000E-02, 5.299999833E-02, 5.121920515E-03, 8.373626662E-03,-6.98E-05,-7.21E-04, 8.342059695E-03
 6.735000000E-02, 5.299999833E-02, 5.068207808E-03, 8.635476732E-03,-7.12E-05,-6.97E-04, 8.606778891E-03
 6.750000000E-02, 5.299999833E-02, 5.012639883E-03, 8.914817093E-03,-7.18E-05,-6.69E-04, 8.889137915E-03
 6.765000000E-02, 5.299999833E-02, 4.956078997E-03, 9.210941514E-03,-7.17E-05,-6.37E-04, 9.188385737E-03
 6.780000000E-02, 5.299999833E-02, 4.899531248E-03, 9.523042671E-03,-7.09E-05,-5.99E-04, 9.503661021E-03
 6.795000000E-02, 5.299999833E-02, 4.844136058E-03, 9.850254793E-03,-6.94E-05,-5.56E-04, 9.834035795E-03
 6.810000000E-02, 5.299999833E-02, 4.791126936E-03, 1.019162922E-02,-6.73E-05,-5.07E-04, 1.017849170E-02
 6.825000000E-02, 5.299999833E-02, 4.741848146E-03, 1.054610508E-02,-6.47E-05,-4.53E-04, 1.053589213E-02
 6.840000000E-02, 5.299999833E-02, 4.697756688E-03, 1.091255763E-02,-6.16E-05,-3.92E-04, 1.090503292E-02
 6.855000000E-02, 5.299999833E-02, 4.660348592E-03, 1.128976866E-02,-5.81E-05,-3.25E-04, 1.128461467E-02
 6.870000000E-02, 5.299999833E-02, 4.631100079E-03, 1.167639099E-02,-5.43E-05,-2.53E-04, 1.167320976E-02
 6.885000000E-02, 5.299999833E-02, 4.611416951E-03, 1.207099688E-02,-5.04E-05,-1.74E-04, 1.206931403E-02
 6.900000000E-02, 5.299999833E-02, 4.602597092E-03, 1.247203949E-02,-4.63E-05,-9.05E-05, 1.247131125E-02
 6.915000000E-02, 5.299999833E-02, 4.605777827E-03, 1.287781101E-02,-4.23E-05,-1.41E-06, 1.287743425E-02
 6.930000000E-02, 5.299999833E-02, 4.621857535E-03, 1.328648721E-02,-3.83E-05, 9.239571181E-05, 1.328581275E-02
 6.945000000E-02, 5.299999833E-02, 4.651416986E-03, 1.369608145E-02,-3.44E-05, 1.902856550E-04, 1.369443033E-02
 6.960000000E-02, 5.299999833E-02, 4.694673881E-03, 1.410439715E-02,-3.08E-05, 2.915102752E-04, 1.410107969E-02
 6.975000000E-02, 5.299999833E-02, 4.751428569E-03, 1.450907399E-02,-2.73E-05, 3.952026659E-04, 1.450341104E-02
 6.990000000E-02, 5.299999833E-02, 4.821012373E-03, 1.490754484E-02,-2.42E-05, 5.003734856E-04, 1.489889089E-02
 7.005000000E-02, 5.299999833E-02, 4.902272415E-03, 1.529699987E-02,-2.14E-05, 6.059114769E-04, 1.528476711E-02
 7.020000000E-02, 5.299999833E-02, 4.993587821E-03, 1.567444731E-02,-1.88E-05, 7.106097352E-04, 1.565812933E-02
 7.035000000E-02, 5.299999833E-02, 5.092837974E-03, 1.603668785E-02,-1.65E-05, 8.131670153E-04, 1.601588264E-02
 7.050000000E-02, 5.299999833E-02, 5.197440430E-03, 1.638035168E-02,-1.45E-05, 9.122082999E-04, 1.635478243E-02
 7.065000000E-02, 5.299999833E-02, 5.304450598E-03, 1.670195376E-02,-1.27E-05, 1.006315053E-03, 1.667148609E-02
 7.080000000E-02, 5.299999833E-02, 5.410632894E-03, 1.699792180E-02,-1.10E-05, 1.094045532E-03, 1.696257686E-02
 7.095000000E-02, 5.299999833E-02, 5.512601453E-03, 1.726472616E-02,-9.48E-06, 1.173984431E-03, 1.722468728E-02
 7.110000000E-02, 5.299999833E-02, 5.606940386E-03, 1.749895423E-02,-8.04E-06, 1.244775487E-03, 1.745456743E-02
 7.125000000E-02, 5.299999833E-02, 5.690387061E-03, 1.769740089E-02,-6.64E-06, 1.305158087E-03, 1.764916845E-02
 7.140000000E-02, 5.299999833E-02, 5.759974635E-03, 1.785721908E-02,-5.28E-06, 1.354028450E-03, 1.780578458E-02
 7.155000000E-02, 5.299999833E-02, 5.812331343E-03, 1.797601546E-02,-3.89E-06, 1.390470374E-03, 1.792214250E-02
 7.170000000E-02, 5.299999833E-02, 5.845685645E-03, 1.805193220E-02,-2.48E-06, 1.413703509E-03, 1.799648350E-02
 7.185000000E-02, 5.299999833E-02, 5.860045061E-03, 1.808377908E-02,-1.16E-06, 1.423256350E-03, 1.802767965E-02
 7.200000000E-02, 5.299999833E-02, 5.854809436E-03, 1.807107336E-02, 1.391243321E-07, 1.419053323E-03, 1.801526480E-02
 7.215000000E-02, 5.299999833E-02, 5.830289201E-03, 1.801401484E-02, 1.518818259E-06, 1.401115807E-03, 1.795943217E-02
 7.230000000E-02, 5.299999833E-02, 5.786605129E-03, 1.791351964E-02, 2.910872358E-06, 1.369752962E-03, 1.786105363E-02
 7.245000000E-02, 5.299999833E-02, 5.724723797E-03, 1.777118901E-02, 4.275466238E-06, 1.325662262E-03, 1.772164234E-02
 7.260000000E-02, 5.299999833E-02, 5.647716165E-03, 1.758921831E-02, 5.651854083E-06, 1.269699080E-03, 1.754328201E-02
 7.275000000E-02, 5.299999833E-02, 5.558571203E-03, 1.737028706E-02, 7.064992011E-06, 1.202903345E-03, 1.732851816E-02
 7.290000000E-02, 5.299999833E-02, 5.460435749E-03, 1.711746491E-02, 8.545967991E-06, 1.126484703E-03, 1.708026907E-02
 7.305000000E-02, 5.299999833E-02, 5.356685032E-03, 1.683411221E-02, 1.013242338E-05, 1.041776201E-03, 1.680173399E-02
 7.320000000E-02, 5.299999833E-02, 5.250724350E-03, 1.652372849E-02, 1.186604909E-05, 9.501785607E-04, 1.649624975E-02
 7.335000000E-02, 5.299999833E-02, 5.145844419E-03, 1.618987159E-02, 1.378967091E-05, 8.531269297E-04, 1.616721625E-02
 7.350000000E-02, 5.299999833E-02, 5.045110840E-03, 1.583609300E-02, 1.594229970E-05, 7.520601919E-04, 1.581803760E-02
 7.365000000E-02, 5.299999833E-02, 4.951247185E-03, 1.546581749E-02, 1.835601308E-05, 6.483736324E-04, 1.545200740E-02
 7.379999890E-02, 5.299999754E-02, 4.866542804E-03, 1.508231625E-02, 2.105349268E-05, 5.433986500E-04, 1.507228540E-02
 7.394999890E-02, 5.299999754E-02, 4.792818129E-03, 1.468870499E-02, 2.404367749E-05, 4.383894341E-04, 1.468189799E-02
 7.409999890E-02, 5.299999754E-02, 4.731400538E-03, 1.428785799E-02, 2.731906710E-05, 3.344897064E-04, 1.428365412E-02
 7.424999889E-02, 5.299999754E-02, 4.683131045E-03, 1.388243093E-02, 3.085639180E-05, 2.327317355E-04, 1.388016821E-02
 7.439999889E-02, 5.299999754E-02, 4.648389250E-03, 1.347490050E-02, 3.461804367E-05, 1.340373191E-04, 1.347389892E-02
 7.454999889E-02, 5.299999754E-02, 4.627118256E-03, 1.306751171E-02, 3.855186684E-05, 3.919157197E-05, 1.306709540E-02
 7.469999889E-02, 5.299999754E-02, 4.618874983E-03, 1.266232112E-02, 4.259189630E-05,-5.11E-05, 1.266183820E-02
 7.484999888E-02, 5.299999754E-02, 4.622887329E-03, 1.226124325E-02, 4.666128603E-05,-1.36E-04, 1.226008298E-02
 7.499999888E-02, 5.299999754E-02, 4.638114469E-03, 1.186600683E-02, 5.067561284E-05,-2.16E-04, 1.186361378E-02
 7.514999888E-02, 5.299999754E-02, 4.663312875E-03, 1.147819864E-02, 5.454493003E-05,-2.90E-04, 1.147408380E-02
 7.529999888E-02, 5.299999754E-02, 4.697138418E-03, 1.109930578E-02, 5.817780384E-05,-3.58E-04, 1.109305459E-02
 7.544999888E-02, 5.299999754E-02, 4.738163696E-03, 1.073066956E-02, 6.148533105E-05,-4.21E-04, 1.072194648E-02
 7.559999887E-02, 5.299999754E-02, 4.784898738E-03, 1.037352214E-02, 6.438149426E-05,-4.77E-04, 1.036207246E-02
 7.574999887E-02, 5.299999754E-02, 4.835887295E-03, 1.002901981E-02, 6.678599020E-05,-5.27E-04, 1.001466874E-02
 7.589999887E-02, 5.299999754E-02, 4.889757238E-03, 9.698195908E-03, 6.862711421E-05,-5.71E-04, 9.680844820E-03
 7.604999887E-02, 5.299999754E-02, 4.945251227E-03, 9.381990675E-03, 6.984412002E-05,-6.10E-04, 9.361611694E-03
 7.619999886E-02, 5.299999754E-02, 5.001211482E-03, 9.081278019E-03, 7.038965155E-05,-6.44E-04, 9.057907146E-03
 7.635000000E-02, 5.299999833E-02, 5.056597636E-03, 8.796822122E-03, 7.022848900E-05,-6.73E-04, 8.770550479E-03
 7.650000000E-02, 5.299999833E-02, 5.110516135E-03, 8.529301514E-03, 6.933752244E-05,-6.97E-04, 8.500266232E-03
 7.665000000E-02, 5.299999833E-02, 5.162203768E-03, 8.279333947E-03, 6.770691733E-05,-7.18E-04, 8.247709032E-03
 7.680000000E-02, 5.299999833E-02, 5.211027297E-03, 8.047439906E-03, 6.534024078E-05,-7.34E-04, 8.013426690E-03
 7.695000000E-02, 5.299999833E-02, 5.256476124E-03, 7.834070593E-03, 6.225120352E-05,-7.48E-04, 7.797888865E-03
 7.710000000E-02, 5.299999833E-02, 5.298238544E-03, 7.639609388E-03, 5.846406260E-05,-7.59E-04, 7.601489430E-03
 7.725000000E-02, 5.299999833E-02, 5.336103618E-03, 7.464368889E-03, 5.401953104E-05,-7.67E-04, 7.424544329E-03
 7.740000000E-02, 5.299999833E-02, 5.369850435E-03, 7.308616992E-03, 4.896075381E-05,-7.73E-04, 7.267319447E-03
 7.755000000E-02, 5.299999833E-02, 5.399527857E-03, 7.172556873E-03, 4.334064361E-05,-7.78E-04, 7.130011839E-03
 7.770000000E-02, 5.299999833E-02, 5.424962498E-03, 7.056347065E-03, 3.723640524E-05,-7.82E-04, 7.012769700E-03
 7.785000000E-02, 5.299999833E-02, 5.445762703E-03, 6.960117358E-03, 3.071673125E-05,-7.84E-04, 6.915709958E-03
 7.800000000E-02, 5.299999833E-02, 5.462035017E-03, 6.883955584E-03, 2.384232482E-05,-7.85E-04, 6.838908667E-03
 7.815000000E-02, 5.299999833E-02, 5.473968872E-03, 6.827921556E-03, 1.669299859E-05,-7.86E-04, 6.782415714E-03
 7.830000000E-02, 5.299999833E-02, 5.481406810E-03, 6.792058035E-03, 9.353708099E-06,-7.87E-04, 6.746265526E-03
 7.845000000E-02, 5.299999833E-02, 5.484482285E-03, 6.776387304E-03, 1.904145937E-06,-7.87E-04, 6.730473126E-03
 7.860000000E-02, 5.299999833E-02, 5.483616183E-03, 6.780916358E-03,-5.57E-06,-7.87E-04, 6.735040893E-03
 7.875000000E-02, 5.299999833E-02, 5.478568276E-03, 6.805635736E-03,-1.30E-05,-7.87E-04, 6.759960898E-03
 7.890000000E-02, 5.299999833E-02, 5.469020055E-03, 6.850521423E-03,-2.02E-05,-7.86E-04, 6.805214723E-03
 7.905000000E-02, 5.299999833E-02, 5.455090991E-03, 6.915533949E-03,-2.73E-05,-7.85E-04, 6.870769990E-03
 7.920000000E-02, 5.299999833E-02, 5.436808841E-03, 7.000611282E-03,-3.40E-05,-7.83E-04, 6.956573356E-03
