x,y,sv
 1.612500101E-02, 5.026204139E-02, 2.349410020E-02
 4.312499985E-02, 5.026204139E-02, 2.385766804E-02
 4.327499866E-02, 5.026204139E-02, 2.390053682E-02
 4.342500120E-02, 5.026204139E-02, 2.394432947E-02
 4.357500002E-02, 5.026204139E-02, 2.398880012E-02
 4.372499883E-02, 5.026204139E-02, 2.403367311E-02
 4.387499765E-02, 5.026204139E-02, 2.407862619E-02
 4.402500018E-02, 5.026204139E-02, 2.412329428E-02
 4.417499900E-02, 5.026204139E-02, 2.416727506E-02
 4.432499781E-02, 5.026204139E-02, 2.421011962E-02
 4.447500035E-02, 5.026204139E-02, 2.425134741E-02
 4.462499917E-02, 5.026204139E-02, 2.429044619E-02
 4.477499798E-02, 5.026204139E-02, 2.432688512E-02
 4.492500052E-02, 5.026204139E-02, 2.436012775E-02
 4.507499933E-02, 5.026204139E-02, 2.438964695E-02
 4.522499815E-02, 5.026204139E-02, 2.441494539E-02
 4.537500069E-02, 5.026204139E-02, 2.443557233E-02
 4.552499950E-02, 5.026204139E-02, 2.445114404E-02
 4.567499831E-02, 5.026204139E-02, 2.446136065E-02
 4.582500085E-02, 5.026204139E-02, 2.446602285E-02
 4.597499967E-02, 5.026204139E-02, 2.446503937E-02
 4.612499848E-02, 5.026204139E-02, 2.445843443E-02
 4.627500102E-02, 5.026204139E-02, 2.444634028E-02
 4.642499983E-02, 5.026204139E-02, 2.442900091E-02
 4.657499865E-02, 5.026204139E-02, 2.440675348E-02
 4.672500119E-02, 5.026204139E-02, 2.438000776E-02
 4.687500000E-02, 5.026204139E-02, 2.434923872E-02
 4.702499881E-02, 5.026204139E-02, 2.431495860E-02
 4.717499763E-02, 5.026204139E-02, 2.427769825E-02
 4.732500017E-02, 5.026204139E-02, 2.423799783E-02
 4.747499898E-02, 5.026204139E-02, 2.419638075E-02
 4.762499779E-02, 5.026204139E-02, 2.415334806E-02
 4.777500033E-02, 5.026204139E-02, 2.410936914E-02
 4.792499915E-02, 5.026204139E-02, 2.406487241E-02
 4.807499796E-02, 5.026204139E-02, 2.402024530E-02
 4.822500050E-02, 5.026204139E-02, 2.397583984E-02
 4.837499931E-02, 5.026204139E-02, 2.393195219E-02
 4.852499813E-02, 5.026204139E-02, 2.388884872E-02
 4.867500067E-02, 5.026204139E-02, 2.384675480E-02
 4.882499948E-02, 5.026204139E-02, 2.380586416E-02
 4.897499830E-02, 5.026204139E-02, 2.376633883E-02
 4.912500083E-02, 5.026204139E-02, 2.372831106E-02
 4.927499965E-02, 5.026204139E-02, 2.369189076E-02
 4.942499846E-02, 5.026204139E-02, 2.365715988E-02
 4.957500100E-02, 5.026204139E-02, 2.362418920E-02
 4.972499982E-02, 5.026204139E-02, 2.359302528E-02
 4.987499863E-02, 5.026204139E-02, 2.356370352E-02
 5.002500117E-02, 5.026204139E-02, 2.353624254E-02
 5.017499998E-02, 5.026204139E-02, 2.351065539E-02
 5.032499880E-02, 5.026204139E-02, 2.348694019E-02
 5.047499761E-02, 5.026204139E-02, 2.346508577E-02
 5.062500015E-02, 5.026204139E-02, 2.344508097E-02
 5.077499896E-02, 5.026204139E-02, 2.342690341E-02
 5.092499778E-02, 5.026204139E-02, 2.341052517E-02
 5.107500032E-02, 5.026204139E-02, 2.339592203E-02
 5.122499913E-02, 5.026204139E-02, 2.338306420E-02
 5.137499794E-02, 5.026204139E-02, 2.337192371E-02
 5.152500048E-02, 5.026204139E-02, 2.336247265E-02
 5.167499930E-02, 5.026204139E-02, 2.335468307E-02
 5.182499811E-02, 5.026204139E-02, 2.334853262E-02
 5.197500065E-02, 5.026204139E-02, 2.334400266E-02
 5.212499946E-02, 5.026204139E-02, 2.334107831E-02
 5.227499828E-02, 5.026204139E-02, 2.333975211E-02
 5.242500082E-02, 5.026204139E-02, 2.334001288E-02
 5.257499963E-02, 5.026204139E-02, 2.334186248E-02
 5.272499844E-02, 5.026204139E-02, 2.334531024E-02
 5.287500098E-02, 5.026204139E-02, 2.335036732E-02
 5.302499980E-02, 5.026204139E-02, 2.335704677E-02
 5.317499861E-02, 5.026204139E-02, 2.336536720E-02
 5.332500115E-02, 5.026204139E-02, 2.337535471E-02
 5.347499996E-02, 5.026204139E-02, 2.338703163E-02
 5.362499878E-02, 5.026204139E-02, 2.340042591E-02
 5.377499759E-02, 5.026204139E-02, 2.341556922E-02
 5.392500013E-02, 5.026204139E-02, 2.343248576E-02
 5.407499894E-02, 5.026204139E-02, 2.345120162E-02
 5.422499776E-02, 5.026204139E-02, 2.347174287E-02
 5.437500030E-02, 5.026204139E-02, 2.349412814E-02
 5.452499911E-02, 5.026204139E-02, 2.351836674E-02
 5.467499793E-02, 5.026204139E-02, 2.354446799E-02
 5.482500046E-02, 5.026204139E-02, 2.357242629E-02
 5.497499928E-02, 5.026204139E-02, 2.360223234E-02
 5.512499809E-02, 5.026204139E-02, 2.363386191E-02
 5.527500063E-02, 5.026204139E-02, 2.366727218E-02
 5.542499945E-02, 5.026204139E-02, 2.370241284E-02
 5.557499826E-02, 5.026204139E-02, 2.373921499E-02
 5.572500080E-02, 5.026204139E-02, 2.377758361E-02
 5.587499961E-02, 5.026204139E-02, 2.381740697E-02
 5.602499843E-02, 5.026204139E-02, 2.385854535E-02
 5.617500097E-02, 5.026204139E-02, 2.390083298E-02
 5.632499978E-02, 5.026204139E-02, 2.394406870E-02
 5.647499859E-02, 5.026204139E-02, 2.398802154E-02
 5.662500113E-02, 5.026204139E-02, 2.403242141E-02
 5.677499995E-02, 5.026204139E-02, 2.407695353E-02
 5.692499876E-02, 5.026204139E-02, 2.412127331E-02
 5.707499757E-02, 5.026204139E-02, 2.416498400E-02
 5.722500011E-02, 5.026204139E-02, 2.420764789E-02
 5.737499893E-02, 5.026204139E-02, 2.424879931E-02
 5.752499774E-02, 5.026204139E-02, 2.428793535E-02
 5.767500028E-02, 5.026204139E-02, 2.432453260E-02
 5.782499909E-02, 5.026204139E-02, 2.435806207E-02
 5.797499791E-02, 5.026204139E-02, 2.438800037E-02
 5.812500045E-02, 5.026204139E-02, 2.441384643E-02
 5.827499926E-02, 5.026204139E-02, 2.443514951E-02
 5.842499807E-02, 5.026204139E-02, 2.445151657E-02
 5.857500061E-02, 5.026204139E-02, 2.446263656E-02
 5.872499943E-02, 5.026204139E-02, 2.446828969E-02
 5.887499824E-02, 5.026204139E-02, 2.446836792E-02
 5.902500078E-02, 5.026204139E-02, 2.446287684E-02
 5.917499959E-02, 5.026204139E-02, 2.445192449E-02
 5.932499841E-02, 5.026204139E-02, 2.443573624E-02
 5.947500095E-02, 5.026204139E-02, 2.441462316E-02
 5.962499976E-02, 5.026204139E-02, 2.438898012E-02
 5.977499858E-02, 5.026204139E-02, 2.435926720E-02
 5.992500111E-02, 5.026204139E-02, 2.432598174E-02
 6.007499993E-02, 5.026204139E-02, 2.428965084E-02
 6.022499874E-02, 5.026204139E-02, 2.425080352E-02
 6.037499756E-02, 5.026204139E-02, 2.420996130E-02
 6.052500010E-02, 5.026204139E-02, 2.416762710E-02
 6.067499891E-02, 5.026204139E-02, 2.412427031E-02
 6.082499772E-02, 5.026204139E-02, 2.408032119E-02
 6.097500026E-02, 5.026204139E-02, 2.403617650E-02
 6.112499908E-02, 5.026204139E-02, 2.399218269E-02
 7.522500306E-02, 5.026204139E-02, 2.372892201E-02
 7.537499815E-02, 5.026204139E-02, 2.369425073E-02
 7.552500069E-02, 5.026204139E-02, 2.366126515E-02
 7.567500323E-02, 5.026204139E-02, 2.363001555E-02
 7.582499832E-02, 5.026204139E-02, 2.360054292E-02
 7.597500086E-02, 5.026204139E-02, 2.357286029E-02
 7.612500340E-02, 5.026204139E-02, 2.354697883E-02
 7.627499849E-02, 5.026204139E-02, 2.352289855E-02
 7.642500103E-02, 5.026204139E-02, 2.350060642E-02
 7.657500356E-02, 5.026204139E-02, 2.348008193E-02
 7.672499865E-02, 5.026204139E-02, 2.346130088E-02
 7.687500119E-02, 5.026204139E-02, 2.344423160E-02
 7.702500373E-02, 5.026204139E-02, 2.342884056E-02
 7.717499882E-02, 5.026204139E-02, 2.341509238E-02
 7.732500136E-02, 5.026204139E-02, 2.340294793E-02
 7.747500390E-02, 5.026204139E-02, 2.339237370E-02
 7.762499899E-02, 5.026204139E-02, 2.338333055E-02
 7.777500153E-02, 5.026204139E-02, 2.337578870E-02
 7.792500407E-02, 5.026204139E-02, 2.336971648E-02
 7.807499915E-02, 5.026204139E-02, 2.336509153E-02
 7.822500169E-02, 5.026204139E-02, 2.336189337E-02
 7.837500423E-02, 5.026204139E-02, 2.336010709E-02
 7.852499932E-02, 5.026204139E-02, 2.335972339E-02
 7.867500186E-02, 5.026204139E-02, 2.336074039E-02
 7.882500440E-02, 5.026204139E-02, 2.336316183E-02
 7.897499949E-02, 5.026204139E-02, 2.336699888E-02
 7.912500203E-02, 5.026204139E-02, 2.337226830E-02
 7.927500457E-02, 5.026204139E-02, 2.337898873E-02
 7.942499965E-02, 5.026204139E-02, 2.338718809E-02
 7.957500219E-02, 5.026204139E-02, 2.339689620E-02
 7.972500473E-02, 5.026204139E-02, 2.340814285E-02
 7.987499982E-02, 5.026204139E-02, 2.342096902E-02
 8.002500236E-02, 5.026204139E-02, 2.343540639E-02
 8.017500490E-02, 5.026204139E-02, 2.345149219E-02
 8.032499999E-02, 5.026204139E-02, 2.346926183E-02
 8.047500253E-02, 5.026204139E-02, 2.348874882E-02
 8.062499762E-02, 5.026204139E-02, 2.350997925E-02
 8.077500015E-02, 5.026204139E-02, 2.353297733E-02
 8.092500269E-02, 5.026204139E-02, 2.355775982E-02
 8.107499778E-02, 5.026204139E-02, 2.358433045E-02
 8.122500032E-02, 5.026204139E-02, 2.361269109E-02
 8.137500286E-02, 5.026204139E-02, 2.364282869E-02
 8.152499795E-02, 5.026204139E-02, 2.367471159E-02
 8.167500049E-02, 5.026204139E-02, 2.370830625E-02
 8.182500303E-02, 5.026204139E-02, 2.374354936E-02
 8.197499812E-02, 5.026204139E-02, 2.378036454E-02
 8.212500066E-02, 5.026204139E-02, 2.381865680E-02
 8.227500319E-02, 5.026204139E-02, 2.385830134E-02
 8.242499828E-02, 5.026204139E-02, 2.389914729E-02
 8.257500082E-02, 5.026204139E-02, 2.394101769E-02
 8.272500336E-02, 5.026204139E-02, 2.398369834E-02
 8.287499845E-02, 5.026204139E-02, 2.402694337E-02
 8.302500099E-02, 5.026204139E-02, 2.407046966E-02
 8.317500353E-02, 5.026204139E-02, 2.411394939E-02
 8.332499862E-02, 5.026204139E-02, 2.415701747E-02
 8.347500116E-02, 5.026204139E-02, 2.419926785E-02
 8.362500370E-02, 5.026204139E-02, 2.424025536E-02
 8.377499878E-02, 5.026204139E-02, 2.427950129E-02
 8.392500132E-02, 5.026204139E-02, 2.431651019E-02
 8.407500386E-02, 5.026204139E-02, 2.435075864E-02
 8.422499895E-02, 5.026204139E-02, 2.438173816E-02
 8.437500149E-02, 5.026204139E-02, 2.440894954E-02
 8.452500403E-02, 5.026204139E-02, 2.443192340E-02
 8.467499912E-02, 5.026204139E-02, 2.445024997E-02
 8.482500166E-02, 5.026204139E-02, 2.446358651E-02
 8.497500420E-02, 5.026204139E-02, 2.447167784E-02
 8.512499928E-02, 5.026204139E-02, 2.447436564E-02
 8.527500182E-02, 5.026204139E-02, 2.447159775E-02
 8.542500436E-02, 5.026204139E-02, 2.446343563E-02
 8.557499945E-02, 5.026204139E-02, 2.445004322E-02
 8.572500199E-02, 5.026204139E-02, 2.443168126E-02
 8.587500453E-02, 5.026204139E-02, 2.440869994E-02
 8.602499962E-02, 5.026204139E-02, 2.438151464E-02
 8.617500216E-02, 5.026204139E-02, 2.435059473E-02
 8.632500470E-02, 5.026204139E-02, 2.431644499E-02
 8.647499979E-02, 5.026204139E-02, 2.427957766E-02
 8.662500232E-02, 5.026204139E-02, 2.424050681E-02
 8.677500486E-02, 5.026204139E-02, 2.419973724E-02
 8.692499995E-02, 5.026204139E-02, 2.415774204E-02
 8.707500249E-02, 5.026204139E-02, 2.411496080E-02
 8.722499758E-02, 5.026204139E-02, 2.407180332E-02
 8.737500012E-02, 5.026204139E-02, 2.402862906E-02
 8.752500266E-02, 5.026204139E-02, 2.398576029E-02
 8.767499775E-02, 5.026204139E-02, 2.394348383E-02
 8.782500029E-02, 5.026204139E-02, 2.390203625E-02
 8.797500283E-02, 5.026204139E-02, 2.386162989E-02
 8.812499791E-02, 5.026204139E-02, 2.382244356E-02
 8.827500045E-02, 5.026204139E-02, 2.378462069E-02
 8.842500299E-02, 5.026204139E-02, 2.374828048E-02
 8.857499808E-02, 5.026204139E-02, 2.371352166E-02
 8.872500062E-02, 5.026204139E-02, 2.368041128E-02
 8.887500316E-02, 5.026204139E-02, 2.364900894E-02
 8.902499825E-02, 5.026204139E-02, 2.361935191E-02
 8.917500079E-02, 5.026204139E-02, 2.359146066E-02
 8.932500333E-02, 5.026204139E-02, 2.356534451E-02
 8.947499841E-02, 5.026204139E-02, 2.354100533E-02
 8.962500095E-02, 5.026204139E-02, 2.351842634E-02
 8.977500349E-02, 5.026204139E-02, 2.349759080E-02
 8.992499858E-02, 5.026204139E-02, 2.347846888E-02
 9.007500112E-02, 5.026204139E-02, 2.346103080E-02
 9.022500366E-02, 5.026204139E-02, 2.344523743E-02
 9.037499875E-02, 5.026204139E-02, 2.343105339E-02
 9.052500129E-02, 5.026204139E-02, 2.341843583E-02
 9.067500383E-02, 5.026204139E-02, 2.340734378E-02
 9.082499892E-02, 5.026204139E-02, 2.339773998E-02
 9.097500145E-02, 5.026204139E-02, 2.338958532E-02
 9.112500399E-02, 5.026204139E-02, 2.338284627E-02
 9.127499908E-02, 5.026204139E-02, 2.337749116E-02
 9.142500162E-02, 5.026204139E-02, 2.337349951E-02
 9.157500416E-02, 5.026204139E-02, 2.337084711E-02
 9.172499925E-02, 5.026204139E-02, 2.336952463E-02
 9.187500179E-02, 5.026204139E-02, 2.336952277E-02
 9.202500433E-02, 5.026204139E-02, 2.337083779E-02
 9.217499942E-02, 5.026204139E-02, 2.337348275E-02
 9.232500196E-02, 5.026204139E-02, 2.337746695E-02
 9.247500449E-02, 5.026204139E-02, 2.338280901E-02
 9.262499958E-02, 5.026204139E-02, 2.338953316E-02
 9.277500212E-02, 5.026204139E-02, 2.339766920E-02
 9.292500466E-02, 5.026204139E-02, 2.340724878E-02
 9.307499975E-02, 5.026204139E-02, 2.341830917E-02
 9.322500229E-02, 5.026204139E-02, 2.343089134E-02
 9.337500483E-02, 5.026204139E-02, 2.344503067E-02
 9.352499992E-02, 5.026204139E-02, 2.346077189E-02
 9.367500246E-02, 5.026204139E-02, 2.347815223E-02
 9.382500499E-02, 5.026204139E-02, 2.349720709E-02
 9.397500008E-02, 5.026204139E-02, 2.351796813E-02
 9.412500262E-02, 5.026204139E-02, 2.354046330E-02
 9.427499771E-02, 5.026204139E-02, 2.356471121E-02
 9.442500025E-02, 5.026204139E-02, 2.359072678E-02
 9.457500279E-02, 5.026204139E-02, 2.361850813E-02
 9.472499788E-02, 5.026204139E-02, 2.364804968E-02
 9.487500042E-02, 5.026204139E-02, 2.367932722E-02
 9.502500296E-02, 5.026204139E-02, 2.371230535E-02
 9.517499804E-02, 5.026204139E-02, 2.374692820E-02
 9.532500058E-02, 5.026204139E-02, 2.378312685E-02
 9.547500312E-02, 5.026204139E-02, 2.382080816E-02
 9.562499821E-02, 5.026204139E-02, 2.385985106E-02
 9.577500075E-02, 5.026204139E-02, 2.390011773E-02
 9.592500329E-02, 5.026204139E-02, 2.394143306E-02
 9.607499838E-02, 5.026204139E-02, 2.398358844E-02
 9.622500092E-02, 5.026204139E-02, 2.402635105E-02
 9.637500346E-02, 5.026204139E-02, 2.406944148E-02
 9.652499855E-02, 5.026204139E-02, 2.411253937E-02
 9.667500108E-02, 5.026204139E-02, 2.415529266E-02
 9.682500362E-02, 5.026204139E-02, 2.419730276E-02
 9.697499871E-02, 5.026204139E-02, 2.423813008E-02
 9.712500125E-02, 5.026204139E-02, 2.427731268E-02
 9.727500379E-02, 5.026204139E-02, 2.431435138E-02
 9.742499888E-02, 5.026204139E-02, 2.434874140E-02
 9.757500142E-02, 5.026204139E-02, 2.437996678E-02
 9.772500396E-02, 5.026204139E-02, 2.440753020E-02
 9.787499905E-02, 5.026204139E-02, 2.443096787E-02
 9.802500159E-02, 5.026204139E-02, 2.444985695E-02
 9.817500412E-02, 5.026204139E-02, 2.446384914E-02
 9.832499921E-02, 5.026204139E-02, 2.447267622E-02
 9.847500175E-02, 5.026204139E-02, 2.447616309E-02
 9.862500429E-02, 5.026204139E-02, 2.447424456E-02
 9.877499938E-02, 5.026204139E-02, 2.446695976E-02
 9.892500192E-02, 5.026204139E-02, 2.445445396E-02
 9.907500446E-02, 5.026204139E-02, 2.443697304E-02
 9.922499955E-02, 5.026204139E-02, 2.441484854E-02
 9.937500209E-02, 5.026204139E-02, 2.438848093E-02
 9.952500463E-02, 5.026204139E-02, 2.435833216E-02
 9.967499971E-02, 5.026204139E-02, 2.432488836E-02
 9.982500225E-02, 5.026204139E-02, 2.428866364E-02
 9.997500479E-02, 5.026204139E-02, 2.425016835E-02
 1.001249999E-01, 5.026204139E-02, 2.420989983E-02
 1.002750024E-01, 5.026204139E-02, 2.416833490E-02
 1.004250050E-01, 5.026204139E-02, 2.412592061E-02
 1.005750000E-01, 5.026204139E-02, 2.408306301E-02
 1.007250026E-01, 5.026204139E-02, 2.404012904E-02
 1.008749977E-01, 5.026204139E-02, 2.399744466E-02
 1.010250002E-01, 5.026204139E-02, 2.395529673E-02
 1.011750028E-01, 5.026204139E-02, 2.391393483E-02
 1.013249978E-01, 5.026204139E-02, 2.387357317E-02
 1.014750004E-01, 5.026204139E-02, 2.383438684E-02
 1.016250029E-01, 5.026204139E-02, 2.379652858E-02
 1.017749980E-01, 5.026204139E-02, 2.376012318E-02
 1.019250005E-01, 5.026204139E-02, 2.372526191E-02
 1.020750031E-01, 5.026204139E-02, 2.369202487E-02
 1.022249982E-01, 5.026204139E-02, 2.366046980E-02
 1.023750007E-01, 5.026204139E-02, 2.363063209E-02
 1.025250033E-01, 5.026204139E-02, 2.360253595E-02
 1.026749983E-01, 5.026204139E-02, 2.357619628E-02
 1.028250009E-01, 5.026204139E-02, 2.355160564E-02
 1.029750034E-01, 5.026204139E-02, 2.352875285E-02
 1.031249985E-01, 5.026204139E-02, 2.350762300E-02
 1.032750010E-01, 5.026204139E-02, 2.348818444E-02
 1.034250036E-01, 5.026204139E-02, 2.347040363E-02
 1.035749987E-01, 5.026204139E-02, 2.345424332E-02
 1.037250012E-01, 5.026204139E-02, 2.343966439E-02
 1.038750038E-01, 5.026204139E-02, 2.342662215E-02
 1.040249988E-01, 5.026204139E-02, 2.341507748E-02
 1.041750014E-01, 5.026204139E-02, 2.340498567E-02
 1.043250039E-01, 5.026204139E-02, 2.339630947E-02
 1.044749990E-01, 5.026204139E-02, 2.338901162E-02
 1.046250015E-01, 5.026204139E-02, 2.338305861E-02
 1.047750041E-01, 5.026204139E-02, 2.337842248E-02
 1.049249992E-01, 5.026204139E-02, 2.337508462E-02
 1.050750017E-01, 5.026204139E-02, 2.337302640E-02
 1.052250043E-01, 5.026204139E-02, 2.337223850E-02
 1.053749993E-01, 5.026204139E-02, 2.337271720E-02
 1.055250019E-01, 5.026204139E-02, 2.337446995E-02
 1.056750044E-01, 5.026204139E-02, 2.337750793E-02
 1.058249995E-01, 5.026204139E-02, 2.338184789E-02
 1.059750021E-01, 5.026204139E-02, 2.338751405E-02
 1.061250046E-01, 5.026204139E-02, 2.339453436E-02
 1.062749997E-01, 5.026204139E-02, 2.340294607E-02
 1.064250022E-01, 5.026204139E-02, 2.341278642E-02
 1.065750048E-01, 5.026204139E-02, 2.342409454E-02
 1.067249998E-01, 5.026204139E-02, 2.343691885E-02
 1.068750024E-01, 5.026204139E-02, 2.345129848E-02
 1.070250049E-01, 5.026204139E-02, 2.346727997E-02
