x,y,sv
 4.312499985E-02, 5.013126507E-02, 2.461767942E-02
 4.327499866E-02, 5.013126507E-02, 2.463201620E-02
 4.342500120E-02, 5.013126507E-02, 2.464666031E-02
 4.357500002E-02, 5.013126507E-02, 2.466152795E-02
 4.372499883E-02, 5.013126507E-02, 2.467652597E-02
 4.387499765E-02, 5.013126507E-02, 2.469155006E-02
 4.402500018E-02, 5.013126507E-02, 2.470647171E-02
 4.417499900E-02, 5.013126507E-02, 2.472116239E-02
 4.432499781E-02, 5.013126507E-02, 2.473546937E-02
 4.447500035E-02, 5.013126507E-02, 2.474923246E-02
 4.462499917E-02, 5.013126507E-02, 2.476228215E-02
 4.477499798E-02, 5.013126507E-02, 2.477443963E-02
 4.492500052E-02, 5.013126507E-02, 2.478552796E-02
 4.507499933E-02, 5.013126507E-02, 2.479537204E-02
 4.522499815E-02, 5.013126507E-02, 2.480380610E-02
 4.537500069E-02, 5.013126507E-02, 2.481068298E-02
 4.552499950E-02, 5.013126507E-02, 2.481587231E-02
 4.567499831E-02, 5.013126507E-02, 2.481927723E-02
 4.582500085E-02, 5.013126507E-02, 2.482083067E-02
 4.597499967E-02, 5.013126507E-02, 2.482050471E-02
 4.612499848E-02, 5.013126507E-02, 2.481830306E-02
 4.627500102E-02, 5.013126507E-02, 2.481427230E-02
 4.642499983E-02, 5.013126507E-02, 2.480849251E-02
 4.657499865E-02, 5.013126507E-02, 2.480107732E-02
 4.672500119E-02, 5.013126507E-02, 2.479216084E-02
 4.687500000E-02, 5.013126507E-02, 2.478189953E-02
 4.702499881E-02, 5.013126507E-02, 2.477046289E-02
 4.717499763E-02, 5.013126507E-02, 2.475802973E-02
 4.732500017E-02, 5.013126507E-02, 2.474477887E-02
 4.747499898E-02, 5.013126507E-02, 2.473088540E-02
 4.762499779E-02, 5.013126507E-02, 2.471651323E-02
 4.777500033E-02, 5.013126507E-02, 2.470182441E-02
 4.792499915E-02, 5.013126507E-02, 2.468695492E-02
 4.807499796E-02, 5.013126507E-02, 2.467204072E-02
 4.822500050E-02, 5.013126507E-02, 2.465719730E-02
 4.837499931E-02, 5.013126507E-02, 2.464252338E-02
 4.852499813E-02, 5.013126507E-02, 2.462811023E-02
 4.867500067E-02, 5.013126507E-02, 2.461402863E-02
 4.882499948E-02, 5.013126507E-02, 2.460035123E-02
 4.897499830E-02, 5.013126507E-02, 2.458712645E-02
 4.912500083E-02, 5.013126507E-02, 2.457440086E-02
 4.927499965E-02, 5.013126507E-02, 2.456221357E-02
 4.942499846E-02, 5.013126507E-02, 2.455059066E-02
 4.957500100E-02, 5.013126507E-02, 2.453955449E-02
 4.972499982E-02, 5.013126507E-02, 2.452912182E-02
 4.987499863E-02, 5.013126507E-02, 2.451930568E-02
 5.002500117E-02, 5.013126507E-02, 2.451011166E-02
 5.017499998E-02, 5.013126507E-02, 2.450154349E-02
 5.032499880E-02, 5.013126507E-02, 2.449360304E-02
 5.047499761E-02, 5.013126507E-02, 2.448628657E-02
 5.062500015E-02, 5.013126507E-02, 2.447958663E-02
 5.077499896E-02, 5.013126507E-02, 2.447349951E-02
 5.092499778E-02, 5.013126507E-02, 2.446801215E-02
 5.107500032E-02, 5.013126507E-02, 2.446312271E-02
 5.122499913E-02, 5.013126507E-02, 2.445881628E-02
 5.137499794E-02, 5.013126507E-02, 2.445508540E-02
 5.152500048E-02, 5.013126507E-02, 2.445191890E-02
 5.167499930E-02, 5.013126507E-02, 2.444930933E-02
 5.182499811E-02, 5.013126507E-02, 2.444724925E-02
 5.197500065E-02, 5.013126507E-02, 2.444573119E-02
 5.212499946E-02, 5.013126507E-02, 2.444475144E-02
 5.227499828E-02, 5.013126507E-02, 2.444430813E-02
 5.242500082E-02, 5.013126507E-02, 2.444439568E-02
 5.257499963E-02, 5.013126507E-02, 2.444501594E-02
 5.272499844E-02, 5.013126507E-02, 2.444616891E-02
 5.287500098E-02, 5.013126507E-02, 2.444786392E-02
 5.302499980E-02, 5.013126507E-02, 2.445010096E-02
 5.317499861E-02, 5.013126507E-02, 2.445288748E-02
 5.332500115E-02, 5.013126507E-02, 2.445623465E-02
 5.347499996E-02, 5.013126507E-02, 2.446014434E-02
 5.362499878E-02, 5.013126507E-02, 2.446463145E-02
 5.377499759E-02, 5.013126507E-02, 2.446970344E-02
 5.392500013E-02, 5.013126507E-02, 2.447536774E-02
 5.407499894E-02, 5.013126507E-02, 2.448163554E-02
 5.422499776E-02, 5.013126507E-02, 2.448851429E-02
 5.437500030E-02, 5.013126507E-02, 2.449600957E-02
 5.452499911E-02, 5.013126507E-02, 2.450412512E-02
 5.467499793E-02, 5.013126507E-02, 2.451286651E-02
 5.482500046E-02, 5.013126507E-02, 2.452222630E-02
 5.497499928E-02, 5.013126507E-02, 2.453220263E-02
 5.512499809E-02, 5.013126507E-02, 2.454279177E-02
 5.527500063E-02, 5.013126507E-02, 2.455397323E-02
 5.542499945E-02, 5.013126507E-02, 2.456573397E-02
 5.557499826E-02, 5.013126507E-02, 2.457804978E-02
 5.572500080E-02, 5.013126507E-02, 2.459088899E-02
 5.587499961E-02, 5.013126507E-02, 2.460421249E-02
 5.602499843E-02, 5.013126507E-02, 2.461797372E-02
 5.617500097E-02, 5.013126507E-02, 2.463211864E-02
 5.632499978E-02, 5.013126507E-02, 2.464657463E-02
 5.647499859E-02, 5.013126507E-02, 2.466127090E-02
 5.662500113E-02, 5.013126507E-02, 2.467611246E-02
 5.677499995E-02, 5.013126507E-02, 2.469099499E-02
 5.692499876E-02, 5.013126507E-02, 2.470580302E-02
 5.707499757E-02, 5.013126507E-02, 2.472040243E-02
 5.722500011E-02, 5.013126507E-02, 2.473464981E-02
 5.737499893E-02, 5.013126507E-02, 2.474838868E-02
 5.752499774E-02, 5.013126507E-02, 2.476144955E-02
 5.767500028E-02, 5.013126507E-02, 2.477366105E-02
 5.782499909E-02, 5.013126507E-02, 2.478484623E-02
 5.797499791E-02, 5.013126507E-02, 2.479483001E-02
 5.812500045E-02, 5.013126507E-02, 2.480344661E-02
 5.827499926E-02, 5.013126507E-02, 2.481055073E-02
 5.842499807E-02, 5.013126507E-02, 2.481600456E-02
 5.857500061E-02, 5.013126507E-02, 2.481971122E-02
 5.872499943E-02, 5.013126507E-02, 2.482159436E-02
 5.887499824E-02, 5.013126507E-02, 2.482162043E-02
 5.902500078E-02, 5.013126507E-02, 2.481979132E-02
 5.917499959E-02, 5.013126507E-02, 2.481614240E-02
 5.932499841E-02, 5.013126507E-02, 2.481074631E-02
 5.947500095E-02, 5.013126507E-02, 2.480370924E-02
 5.962499976E-02, 5.013126507E-02, 2.479515970E-02
 5.977499858E-02, 5.013126507E-02, 2.478525043E-02
 5.992500111E-02, 5.013126507E-02, 2.477414720E-02
 6.007499993E-02, 5.013126507E-02, 2.476202510E-02
 6.022499874E-02, 5.013126507E-02, 2.474905923E-02
 6.037499756E-02, 5.013126507E-02, 2.473542467E-02
 6.052500010E-02, 5.013126507E-02, 2.472128719E-02
 6.067499891E-02, 5.013126507E-02, 2.470680512E-02
 6.082499772E-02, 5.013126507E-02, 2.469212189E-02
 6.097500026E-02, 5.013126507E-02, 2.467736974E-02
 6.112499908E-02, 5.013126507E-02, 2.466266416E-02
 7.522500306E-02, 5.013126507E-02, 2.457460761E-02
 7.537499815E-02, 5.013126507E-02, 2.456300519E-02
 7.552500069E-02, 5.013126507E-02, 2.455196343E-02
 7.567500323E-02, 5.013126507E-02, 2.454150468E-02
 7.582499832E-02, 5.013126507E-02, 2.453163639E-02
 7.597500086E-02, 5.013126507E-02, 2.452236973E-02
 7.612500340E-02, 5.013126507E-02, 2.451370470E-02
 7.627499849E-02, 5.013126507E-02, 2.450563945E-02
 7.642500103E-02, 5.013126507E-02, 2.449817583E-02
 7.657500356E-02, 5.013126507E-02, 2.449130453E-02
 7.672499865E-02, 5.013126507E-02, 2.448501252E-02
 7.687500119E-02, 5.013126507E-02, 2.447929606E-02
 7.702500373E-02, 5.013126507E-02, 2.447414212E-02
 7.717499882E-02, 5.013126507E-02, 2.446953766E-02
 7.732500136E-02, 5.013126507E-02, 2.446546964E-02
 7.747500390E-02, 5.013126507E-02, 2.446192689E-02
 7.762499899E-02, 5.013126507E-02, 2.445889823E-02
 7.777500153E-02, 5.013126507E-02, 2.445637062E-02
 7.792500407E-02, 5.013126507E-02, 2.445433661E-02
 7.807499915E-02, 5.013126507E-02, 2.445278689E-02
 7.822500169E-02, 5.013126507E-02, 2.445171587E-02
 7.837500423E-02, 5.013126507E-02, 2.445111796E-02
 7.852499932E-02, 5.013126507E-02, 2.445098944E-02
 7.867500186E-02, 5.013126507E-02, 2.445133030E-02
 7.882500440E-02, 5.013126507E-02, 2.445214055E-02
 7.897499949E-02, 5.013126507E-02, 2.445342578E-02
 7.912500203E-02, 5.013126507E-02, 2.445519157E-02
 7.927500457E-02, 5.013126507E-02, 2.445744164E-02
 7.942499965E-02, 5.013126507E-02, 2.446018904E-02
 7.957500219E-02, 5.013126507E-02, 2.446344122E-02
 7.972500473E-02, 5.013126507E-02, 2.446720935E-02
 7.987499982E-02, 5.013126507E-02, 2.447150461E-02
 8.002500236E-02, 5.013126507E-02, 2.447633818E-02
 8.017500490E-02, 5.013126507E-02, 2.448172681E-02
 8.032499999E-02, 5.013126507E-02, 2.448767796E-02
 8.047500253E-02, 5.013126507E-02, 2.449420467E-02
 8.062499762E-02, 5.013126507E-02, 2.450131439E-02
 8.077500015E-02, 5.013126507E-02, 2.450901642E-02
 8.092500269E-02, 5.013126507E-02, 2.451731265E-02
 8.107499778E-02, 5.013126507E-02, 2.452621050E-02
 8.122500032E-02, 5.013126507E-02, 2.453570440E-02
 8.137500286E-02, 5.013126507E-02, 2.454579249E-02
 8.152499795E-02, 5.013126507E-02, 2.455646545E-02
 8.167500049E-02, 5.013126507E-02, 2.456770837E-02
 8.182500303E-02, 5.013126507E-02, 2.457950264E-02
 8.197499812E-02, 5.013126507E-02, 2.459182218E-02
 8.212500066E-02, 5.013126507E-02, 2.460463345E-02
 8.227500319E-02, 5.013126507E-02, 2.461789548E-02
 8.242499828E-02, 5.013126507E-02, 2.463155799E-02
 8.257500082E-02, 5.013126507E-02, 2.464556135E-02
 8.272500336E-02, 5.013126507E-02, 2.465983108E-02
 8.287499845E-02, 5.013126507E-02, 2.467428893E-02
 8.302500099E-02, 5.013126507E-02, 2.468883619E-02
 8.317500353E-02, 5.013126507E-02, 2.470336482E-02
 8.332499862E-02, 5.013126507E-02, 2.471775189E-02
 8.347500116E-02, 5.013126507E-02, 2.473186329E-02
 8.362500370E-02, 5.013126507E-02, 2.474554814E-02
 8.377499878E-02, 5.013126507E-02, 2.475864813E-02
 8.392500132E-02, 5.013126507E-02, 2.477099933E-02
 8.407500386E-02, 5.013126507E-02, 2.478242479E-02
 8.422499895E-02, 5.013126507E-02, 2.479275689E-02
 8.437500149E-02, 5.013126507E-02, 2.480183169E-02
 8.452500403E-02, 5.013126507E-02, 2.480949089E-02
 8.467499912E-02, 5.013126507E-02, 2.481559850E-02
 8.482500166E-02, 5.013126507E-02, 2.482004464E-02
 8.497500420E-02, 5.013126507E-02, 2.482274175E-02
 8.512499928E-02, 5.013126507E-02, 2.482363768E-02
 8.527500182E-02, 5.013126507E-02, 2.482271567E-02
 8.542500436E-02, 5.013126507E-02, 2.481999435E-02
 8.557499945E-02, 5.013126507E-02, 2.481553145E-02
 8.572500199E-02, 5.013126507E-02, 2.480941080E-02
 8.587500453E-02, 5.013126507E-02, 2.480174974E-02
 8.602499962E-02, 5.013126507E-02, 2.479268424E-02
 8.617500216E-02, 5.013126507E-02, 2.478237264E-02
 8.632500470E-02, 5.013126507E-02, 2.477097884E-02
 8.647499979E-02, 5.013126507E-02, 2.475867607E-02
 8.662500232E-02, 5.013126507E-02, 2.474563383E-02
 8.677500486E-02, 5.013126507E-02, 2.473202161E-02
 8.692499995E-02, 5.013126507E-02, 2.471799590E-02
 8.707500249E-02, 5.013126507E-02, 2.470370568E-02
 8.722499758E-02, 5.013126507E-02, 2.468928322E-02
 8.737500012E-02, 5.013126507E-02, 2.467485517E-02
 8.752500266E-02, 5.013126507E-02, 2.466052398E-02
 8.767499775E-02, 5.013126507E-02, 2.464638837E-02
 8.782500029E-02, 5.013126507E-02, 2.463252656E-02
 8.797500283E-02, 5.013126507E-02, 2.461901121E-02
 8.812499791E-02, 5.013126507E-02, 2.460590191E-02
 8.827500045E-02, 5.013126507E-02, 2.459324710E-02
 8.842500299E-02, 5.013126507E-02, 2.458108775E-02
 8.857499808E-02, 5.013126507E-02, 2.456945553E-02
 8.872500062E-02, 5.013126507E-02, 2.455837280E-02
 8.887500316E-02, 5.013126507E-02, 2.454786189E-02
 8.902499825E-02, 5.013126507E-02, 2.453793213E-02
 8.917500079E-02, 5.013126507E-02, 2.452859469E-02
 8.932500333E-02, 5.013126507E-02, 2.451985329E-02
 8.947499841E-02, 5.013126507E-02, 2.451170236E-02
 8.962500095E-02, 5.013126507E-02, 2.450414188E-02
 8.977500349E-02, 5.013126507E-02, 2.449716441E-02
 8.992499858E-02, 5.013126507E-02, 2.449076250E-02
 9.007500112E-02, 5.013126507E-02, 2.448492125E-02
 9.022500366E-02, 5.013126507E-02, 2.447962947E-02
 9.037499875E-02, 5.013126507E-02, 2.447487973E-02
 9.052500129E-02, 5.013126507E-02, 2.447065338E-02
 9.067500383E-02, 5.013126507E-02, 2.446693927E-02
 9.082499892E-02, 5.013126507E-02, 2.446372062E-02
 9.097500145E-02, 5.013126507E-02, 2.446098812E-02
 9.112500399E-02, 5.013126507E-02, 2.445873059E-02
 9.127499908E-02, 5.013126507E-02, 2.445693687E-02
 9.142500162E-02, 5.013126507E-02, 2.445559949E-02
 9.157500416E-02, 5.013126507E-02, 2.445471287E-02
 9.172499925E-02, 5.013126507E-02, 2.445426770E-02
 9.187500179E-02, 5.013126507E-02, 2.445426770E-02
 9.202500433E-02, 5.013126507E-02, 2.445470914E-02
 9.217499942E-02, 5.013126507E-02, 2.445559390E-02
 9.232500196E-02, 5.013126507E-02, 2.445692942E-02
 9.247500449E-02, 5.013126507E-02, 2.445871942E-02
 9.262499958E-02, 5.013126507E-02, 2.446097136E-02
 9.277500212E-02, 5.013126507E-02, 2.446369827E-02
 9.292500466E-02, 5.013126507E-02, 2.446690761E-02
 9.307499975E-02, 5.013126507E-02, 2.447061054E-02
 9.322500229E-02, 5.013126507E-02, 2.447482571E-02
 9.337500483E-02, 5.013126507E-02, 2.447956055E-02
 9.352499992E-02, 5.013126507E-02, 2.448483370E-02
 9.367500246E-02, 5.013126507E-02, 2.449065633E-02
 9.382500499E-02, 5.013126507E-02, 2.449703589E-02
 9.397500008E-02, 5.013126507E-02, 2.450398728E-02
 9.412500262E-02, 5.013126507E-02, 2.451151982E-02
 9.427499771E-02, 5.013126507E-02, 2.451963909E-02
 9.442500025E-02, 5.013126507E-02, 2.452834882E-02
 9.457500279E-02, 5.013126507E-02, 2.453765087E-02
 9.472499788E-02, 5.013126507E-02, 2.454754151E-02
 9.487500042E-02, 5.013126507E-02, 2.455800958E-02
 9.502500296E-02, 5.013126507E-02, 2.456904761E-02
 9.517499804E-02, 5.013126507E-02, 2.458063513E-02
 9.532500058E-02, 5.013126507E-02, 2.459274605E-02
 9.547500312E-02, 5.013126507E-02, 2.460535429E-02
 9.562499821E-02, 5.013126507E-02, 2.461841702E-02
 9.577500075E-02, 5.013126507E-02, 2.463188395E-02
 9.592500329E-02, 5.013126507E-02, 2.464570105E-02
 9.607499838E-02, 5.013126507E-02, 2.465979755E-02
 9.622500092E-02, 5.013126507E-02, 2.467409335E-02
 9.637500346E-02, 5.013126507E-02, 2.468849346E-02
 9.652499855E-02, 5.013126507E-02, 2.470289730E-02
 9.667500108E-02, 5.013126507E-02, 2.471718006E-02
 9.682500362E-02, 5.013126507E-02, 2.473121136E-02
 9.697499871E-02, 5.013126507E-02, 2.474484406E-02
 9.712500125E-02, 5.013126507E-02, 2.475792356E-02
 9.727500379E-02, 5.013126507E-02, 2.477028407E-02
 9.742499888E-02, 5.013126507E-02, 2.478175610E-02
 9.757500142E-02, 5.013126507E-02, 2.479217015E-02
 9.772500396E-02, 5.013126507E-02, 2.480136231E-02
 9.787499905E-02, 5.013126507E-02, 2.480917610E-02
 9.802500159E-02, 5.013126507E-02, 2.481547371E-02
 9.817500412E-02, 5.013126507E-02, 2.482013777E-02
 9.832499921E-02, 5.013126507E-02, 2.482308075E-02
 9.847500175E-02, 5.013126507E-02, 2.482424118E-02
 9.862500429E-02, 5.013126507E-02, 2.482360229E-02
 9.877499938E-02, 5.013126507E-02, 2.482117526E-02
 9.892500192E-02, 5.013126507E-02, 2.481700666E-02
 9.907500446E-02, 5.013126507E-02, 2.481118031E-02
 9.922499955E-02, 5.013126507E-02, 2.480380423E-02
 9.937500209E-02, 5.013126507E-02, 2.479501255E-02
 9.952500463E-02, 5.013126507E-02, 2.478495799E-02
 9.967499971E-02, 5.013126507E-02, 2.477380075E-02
 9.982500225E-02, 5.013126507E-02, 2.476171218E-02
 9.997500479E-02, 5.013126507E-02, 2.474886365E-02
 1.001249999E-01, 5.013126507E-02, 2.473541908E-02
 1.002750024E-01, 5.013126507E-02, 2.472153679E-02
 1.004250050E-01, 5.013126507E-02, 2.470736764E-02
 1.005750000E-01, 5.013126507E-02, 2.469304949E-02
 1.007250026E-01, 5.013126507E-02, 2.467869967E-02
 1.008749977E-01, 5.013126507E-02, 2.466443181E-02
 1.010250002E-01, 5.013126507E-02, 2.465033904E-02
 1.011750028E-01, 5.013126507E-02, 2.463650703E-02
 1.013249978E-01, 5.013126507E-02, 2.462300844E-02
 1.014750004E-01, 5.013126507E-02, 2.460989915E-02
 1.016250029E-01, 5.013126507E-02, 2.459723130E-02
 1.017749980E-01, 5.013126507E-02, 2.458504960E-02
 1.019250005E-01, 5.013126507E-02, 2.457338199E-02
 1.020750031E-01, 5.013126507E-02, 2.456226014E-02
 1.022249982E-01, 5.013126507E-02, 2.455169708E-02
 1.023750007E-01, 5.013126507E-02, 2.454170957E-02
 1.025250033E-01, 5.013126507E-02, 2.453230321E-02
 1.026749983E-01, 5.013126507E-02, 2.452348545E-02
 1.028250009E-01, 5.013126507E-02, 2.451525070E-02
 1.029750034E-01, 5.013126507E-02, 2.450759895E-02
 1.031249985E-01, 5.013126507E-02, 2.450052463E-02
 1.032750010E-01, 5.013126507E-02, 2.449401282E-02
 1.034250036E-01, 5.013126507E-02, 2.448805794E-02
 1.035749987E-01, 5.013126507E-02, 2.448264509E-02
 1.037250012E-01, 5.013126507E-02, 2.447776124E-02
 1.038750038E-01, 5.013126507E-02, 2.447339334E-02
 1.040249988E-01, 5.013126507E-02, 2.446952462E-02
 1.041750014E-01, 5.013126507E-02, 2.446614392E-02
 1.043250039E-01, 5.013126507E-02, 2.446323819E-02
 1.044749990E-01, 5.013126507E-02, 2.446079440E-02
 1.046250015E-01, 5.013126507E-02, 2.445879951E-02
 1.047750041E-01, 5.013126507E-02, 2.445724607E-02
 1.049249992E-01, 5.013126507E-02, 2.445612848E-02
 1.050750017E-01, 5.013126507E-02, 2.445543930E-02
 1.052250043E-01, 5.013126507E-02, 2.445517480E-02
 1.053749993E-01, 5.013126507E-02, 2.445533685E-02
 1.055250019E-01, 5.013126507E-02, 2.445592359E-02
 1.056750044E-01, 5.013126507E-02, 2.445694059E-02
 1.058249995E-01, 5.013126507E-02, 2.445839532E-02
 1.059750021E-01, 5.013126507E-02, 2.446029335E-02
 1.061250046E-01, 5.013126507E-02, 2.446264587E-02
 1.062749997E-01, 5.013126507E-02, 2.446546406E-02
 1.064250022E-01, 5.013126507E-02, 2.446875907E-02
 1.065750048E-01, 5.013126507E-02, 2.447254770E-02
 1.067249998E-01, 5.013126507E-02, 2.447684109E-02
 1.068750024E-01, 5.013126507E-02, 2.448165976E-02
 1.070250049E-01, 5.013126507E-02, 2.448701300E-02
